event_index,relative_day,seconds_since_previous,hour_utc,weekday_utc,video_id,track_title,channel_name,in_music_library
1892,801,175,4,Monday,oGyQwSwMI94,Gravity Swallows Light,Ludwig Göransson - Topic,True
1893,801,1043,4,Monday,GzjTHCpOtPQ,YoungBoy Never Broke Again - Drawing Symbols [Official Music Video],YB Vault,False
1894,801,24,4,Monday,s1F7CVT0I7E,010 (edit),Lexcorp,False
1895,801,91,4,Monday,3wj2FT4qzsM,dream pad edit,Lexcorp,False
1896,801,91,4,Monday,4BzWL4pHm78,American Palace,Lexcorp,False
1897,801,128,4,Monday,M4eQ1F3jBa8,1700,Lexcorp,False
1898,801,125,4,Monday,D0vWiR9RD6w,Track 6,Lexcorp,False
1899,801,160,4,Monday,8cQB1hlfDRk,Track 7,Lexcorp,False
1900,801,93,4,Monday,eERxMmksUDY,Track 8,Lexcorp,False
1901,801,124,4,Monday,3tJ_PV_9ETo,Track 10,Lexcorp,False
1902,801,118,4,Monday,rVHnfYAACgA,Your Obituary,1791,False
1903,801,156,4,Monday,q86g1aop6a8,Aphex Twin - Stone In Focus,Jack Assir,False
1904,803,140074,19,Tuesday,oU4ZbLzaqRI,"Complication with Optimistic Outcome (HD) - From the Soundtrack to ""The Social Network""",CookieAdventures,False
1905,803,208,19,Tuesday,Tf8K6uv5zRw,Waves - Rushes Frank Ocean,lovedchalamet,False
1906,803,215,19,Tuesday,1Wr0yz4FLAg,Whiplash Soundtrack 02 - Overture,Eloquence Music,False
1907,803,509,20,Tuesday,faHqvs-D02c,Drake - National Treasures ft. Pressa (Official Audio),I Am Hip-Hop,False
1908,803,211,20,Tuesday,g_T5VDyFvjU,Whiplash Fletcher's Song In Club extended ( One hour),Jhoel Castillo,False
1909,856,4568529,17,Saturday,AxE6wEuLHQ0,Champagne Poetry,Drake - Topic,False
1910,856,367,17,Saturday,q6pK6L5oY7Q,Drew A Picasso,Drake - Topic,True
1911,856,328,17,Saturday,Nqg9ounrKkg,3AM on Glenwood,21 Savage - Topic,False
1912,856,23,17,Saturday,xPtcArdELVo,Success,Deeski - Topic,False
1913,856,1096,17,Saturday,7ukm1N-aL0Y,Success (Les Talk About It),Lil Tony Official - Topic,False
1914,858,178588,19,Monday,O0Cw1SLdxxE,Kanye West - Flashing Lights (Alternate Intro),prod. OCEVN,False
1915,858,74,19,Monday,x6Nr6EX3AwY,"Drake - You Only Live Twice (Audio) ft. Lil Wayne, Rick Ross",DrakeVEVO,False
1916,858,1,19,Monday,b2BrsALw0jA,ISAIAH RASHAD - HAPPY HOUR (OFFICIAL AUDIO),isaiah rashad,False
